codigo_questao,questao,enunciado,alternativas
2015235054,"Questão enem2015235054

Um importante princípio da biologia, relacionado à transmissão de caracteres e à embriogênese humana, foi quebrado com a descoberta do microquimerismo fetal. Microquimerismo é o nome dado ao fenômeno biológico referente a uma pequena população de células ou DNA presente em um indivíduo, mas derivada de um organismo geneticamente distinto. Investigando-se a presença do cromossomo Y, foi revelado que diversos tecidos de mulheres continham células masculinas. A análise do histórico médico revelou uma correlação extremamente curiosa: apenas as mulheres que antes tiveram filhos homens e apresentaram microquimerismo masculino. Essa correlação levou à interpretação de que existe uma troca natural entre células do feto e maternas durante a gravidez.
MUOTRI, A. Você não é só você: carregamos células maternas na maioria de nossos órgãos. Disponível em: http://g1.globo.com. Acesso em: 4 dez. 2012 (adaptado).

O princípio contestado com essa descoberta, relacionado ao desenvolvimento do corpo humano, é o de que:

A) o fenótipo das nossas células pode mudar por influência do meio ambiente.
B) a dominância genética determina a expressão de alguns genes.
C) as mutações genéticas introduzem variabilidade no genoma.
D) as mitocôndrias e o seu DNA provêm do gameta materno.
E) as nossas células corporais provêm de um único zigoto.

","

Um importante princípio da biologia, relacionado à transmissão de caracteres e à embriogênese humana, foi quebrado com a descoberta do microquimerismo fetal. Microquimerismo é o nome dado ao fenômeno biológico referente a uma pequena população de células ou DNA presente em um indivíduo, mas derivada de um organismo geneticamente distinto. Investigando-se a presença do cromossomo Y, foi revelado que diversos tecidos de mulheres continham células masculinas. A análise do histórico médico revelou uma correlação extremamente curiosa: apenas as mulheres que antes tiveram filhos homens e apresentaram microquimerismo masculino. Essa correlação levou à interpretação de que existe uma troca natural entre células do feto e maternas durante a gravidez.
MUOTRI, A. Você não é só você: carregamos células maternas na maioria de nossos órgãos. Disponível em: http://g1.globo.com. Acesso em: 4 dez. 2012 (adaptado).

O princípio contestado com essa descoberta, relacionado ao desenvolvimento do corpo humano, é o de que:","A) o fenótipo das nossas células pode mudar por influência do meio ambiente.
B) a dominância genética determina a expressão de alguns genes.
C) as mutações genéticas introduzem variabilidade no genoma.
D) as mitocôndrias e o seu DNA provêm do gameta materno.
E) as nossas células corporais provêm de um único zigoto.

"
2015235055,"Questão enem2015235055

A hidroponia pode ser definida como uma técnica de produção de vegetais sem necessariamente a presença de solo. Uma das formas de implementação é manter as plantas com suas raízes suspensas em meio líquido, de onde retiram os nutrientes essenciais. Suponha que um produtor de rúcula hidropônica precise ajustar a concentração do íon nitrato (〖NO〗_3^  〖^-〗) para 0,009 mol/L em um tanque de 5 000 litros e, para tanto, tem em mãos uma solução comercial nutritiva de nitrato de cálcio 90 g/L. As massas molares dos elementos N, O e Ca são iguais a 14 g/mol, 16 g/mol e 40 g/mol, respectivamente.

Qual o valor mais próximo do volume da solução nutritiva, em litros, que o produtor deve adicionar ao tanque?

A) 26
B) 41
C) 45
D) 51
E) 82

","

A hidroponia pode ser definida como uma técnica de produção de vegetais sem necessariamente a presença de solo. Uma das formas de implementação é manter as plantas com suas raízes suspensas em meio líquido, de onde retiram os nutrientes essenciais. Suponha que um produtor de rúcula hidropônica precise ajustar a concentração do íon nitrato (〖NO〗_3^  〖^-〗) para 0,009 mol/L em um tanque de 5 000 litros e, para tanto, tem em mãos uma solução comercial nutritiva de nitrato de cálcio 90 g/L. As massas molares dos elementos N, O e Ca são iguais a 14 g/mol, 16 g/mol e 40 g/mol, respectivamente.

Qual o valor mais próximo do volume da solução nutritiva, em litros, que o produtor deve adicionar ao tanque?","A) 26
B) 41
C) 45
D) 51
E) 82

"
2015235056,"Questão enem2015235056

Algumas raças de cães domésticos não conseguem copular entre si devido à grande diferença em seus tamanhos corporais. Ainda assim, tal dificuldade reprodutiva não ocasiona a formação de novas espécies (especiação).

Essas especiação não ocorre devido ao(à):

A) oscilação genética das raças.
B) convergência adaptativa das raças.
C) isolamento geográfico entre as raças.
D) seleção natural que ocorre entre as raças.
E) manutenção do fluxo gênico entre as raças.
","

Algumas raças de cães domésticos não conseguem copular entre si devido à grande diferença em seus tamanhos corporais. Ainda assim, tal dificuldade reprodutiva não ocasiona a formação de novas espécies (especiação).

Essas especiação não ocorre devido ao(à):","A) oscilação genética das raças.
B) convergência adaptativa das raças.
C) isolamento geográfico entre as raças.
D) seleção natural que ocorre entre as raças.
E) manutenção do fluxo gênico entre as raças.
"
2015235057,"Questão enem2015235057

O ar atmosférico pode ser utilizado para armazenar o excedente de energia gerada no sistema elétrico, diminuindo seu desperdício, por meio do seguinte processo: água e gás carbônico são inicialmente removidos do ar atmosférico e a massa de ar restante é resfriada até -198 °C. Presente na proporção de 78% dessa massa de ar, o nitrogênio gasoso é liquefeito, ocupando um volume 700 vezes menor. A energia excedente do sistema elétrico é utilizada nesse processo, sendo parcialmente recuperada quando o nitrogênio líquido, exposto à temperatura ambiente, entra em ebulição e se expande, fazendo girar turbinas que convertem energia mecânica em energia elétrica.
MACHADO, R. Disponível em: www.correiobraziliense.com.br. Acesso em: 9 set. 2013 (adaptado).

No processo descrito, o excedente de energia elétrica é armazenado pela:

A) expansão do nitrogênio durante a ebulição.
B) absorção de calor pelo nitrogênio durante a ebulição.
C) realização de trabalho sobre o nitrogênio durante a liquefação.
D) retirada de água e gás carbônico da atmosfera antes do resfriamento.
E) liberação de calor do nitrogênio para a vizinhança durante a liquefação.

","

O ar atmosférico pode ser utilizado para armazenar o excedente de energia gerada no sistema elétrico, diminuindo seu desperdício, por meio do seguinte processo: água e gás carbônico são inicialmente removidos do ar atmosférico e a massa de ar restante é resfriada até -198 °C. Presente na proporção de 78% dessa massa de ar, o nitrogênio gasoso é liquefeito, ocupando um volume 700 vezes menor. A energia excedente do sistema elétrico é utilizada nesse processo, sendo parcialmente recuperada quando o nitrogênio líquido, exposto à temperatura ambiente, entra em ebulição e se expande, fazendo girar turbinas que convertem energia mecânica em energia elétrica.
MACHADO, R. Disponível em: www.correiobraziliense.com.br. Acesso em: 9 set. 2013 (adaptado).

No processo descrito, o excedente de energia elétrica é armazenado pela:","A) expansão do nitrogênio durante a ebulição.
B) absorção de calor pelo nitrogênio durante a ebulição.
C) realização de trabalho sobre o nitrogênio durante a liquefação.
D) retirada de água e gás carbônico da atmosfera antes do resfriamento.
E) liberação de calor do nitrogênio para a vizinhança durante a liquefação.

"
2015235058,"Questão enem2015235058

Alimentos em conserva são frequentemente armazenados em latas metálicas seladas, fabricadas com um material chamado folha de flandres, que consiste de uma chapa de aço revestida com uma fina camada de estanho, metal brilhante e de difícil oxidação. É comum que a superfície interna seja ainda revestida por uma camada de verniz à base de epóxi, embora também existam latas sem esse revestimento, apresentando uma camada de estanho mais espessa.
SANTANA, V. M. S. A leitura e a química das substâncias. Cadernos PDE. Ivaiporã: Secretaria de Estado da Educação do Paraná (SEED); Universidade Estadual de Londrina, 2010 (adaptado).

Comprar uma lata de conserva amassada no supermercado é desaconselhável porque o amassado pode:

A) alterar a pressão no interior da lata, promovendo a degradação acelerada do alimento.
B) romper a camada de estanho, permitindo a corrosão do ferro e alterações do alimento.
C) prejudicar o apelo visual da embalagem, apesar de não afetar as propriedades do alimento.
D) romper a camada de verniz, fazendo com que o metal tóxico estanho contamine o alimento.
E) desprender camadas de verniz, que se dissolverão no meio aquoso, contaminando o alimento.


","

Alimentos em conserva são frequentemente armazenados em latas metálicas seladas, fabricadas com um material chamado folha de flandres, que consiste de uma chapa de aço revestida com uma fina camada de estanho, metal brilhante e de difícil oxidação. É comum que a superfície interna seja ainda revestida por uma camada de verniz à base de epóxi, embora também existam latas sem esse revestimento, apresentando uma camada de estanho mais espessa.
SANTANA, V. M. S. A leitura e a química das substâncias. Cadernos PDE. Ivaiporã: Secretaria de Estado da Educação do Paraná (SEED); Universidade Estadual de Londrina, 2010 (adaptado).

Comprar uma lata de conserva amassada no supermercado é desaconselhável porque o amassado pode:","A) alterar a pressão no interior da lata, promovendo a degradação acelerada do alimento.
B) romper a camada de estanho, permitindo a corrosão do ferro e alterações do alimento.
C) prejudicar o apelo visual da embalagem, apesar de não afetar as propriedades do alimento.
D) romper a camada de verniz, fazendo com que o metal tóxico estanho contamine o alimento.
E) desprender camadas de verniz, que se dissolverão no meio aquoso, contaminando o alimento.


"
2015235059,"Questão enem2015235059

Uma forma de organização de um sistema biológico é a presença de sinais diversos utilizados pelos indivíduos para se comunicarem. No caso das abelhas da espécie Apis mellifera, os sinais utilizados podem ser feromônios. Para saírem e voltarem de suas colmeias, usam um feromônio que indica a trilha percorrida por elas (Composto A). Quando pressentem o perigo, expelem um feromônio de alarme (Composto B), que serve de sinal para um combate coletivo. O que diferencia cada um desses sinais utilizados pelas abelhas são as estruturas e funções orgânicas dos feromônios. 


QUADROS, A. L. Os feromônios e o ensino de química. Química Nova na Escola, n. 7, maio 1998 (adaptado).

As funções orgânicas que caracterizam os feromônios de trilha e de alarme são, respectivamente:

A) álcool e éster.
B) aldeído e cetona.
C) éter e hidrocarboneto.
D) enol e ácido carboxílico.
E) ácido carboxílico e amida.



","

Uma forma de organização de um sistema biológico é a presença de sinais diversos utilizados pelos indivíduos para se comunicarem. No caso das abelhas da espécie Apis mellifera, os sinais utilizados podem ser feromônios. Para saírem e voltarem de suas colmeias, usam um feromônio que indica a trilha percorrida por elas (Composto A). Quando pressentem o perigo, expelem um feromônio de alarme (Composto B), que serve de sinal para um combate coletivo. O que diferencia cada um desses sinais utilizados pelas abelhas são as estruturas e funções orgânicas dos feromônios. 


QUADROS, A. L. Os feromônios e o ensino de química. Química Nova na Escola, n. 7, maio 1998 (adaptado).

As funções orgânicas que caracterizam os feromônios de trilha e de alarme são, respectivamente:","A) álcool e éster.
B) aldeído e cetona.
C) éter e hidrocarboneto.
D) enol e ácido carboxílico.
E) ácido carboxílico e amida.



"
2015235060,"Questão enem2015235060

O permanganato de potássio (〖KMnO〗_4) é um agente oxidante forte muito empregado tanto em nível laboratorial quanto industrial. Na oxidação de alcenos de cadeia normal, como o 1-fenil-1-propeno, ilustrado na figura, o 〖KMnO〗_4 é utilizado para a produção de ácidos carboxílicos.



Os produtos obtidos na oxidação do alceno representado, em solução aquosa de 〖KMnO〗_4, são:

A) Ácido benzoico e ácido etanoico.
B) Ácido benzoico e ácido propanoico.
C) Ácido etanoico e ácido 2-feniletanoico.
D) Ácido 2-feniletanoico e ácido metanoico.
E) Ácido 2-feniletanoico e ácido propanoico.



","

O permanganato de potássio (〖KMnO〗_4) é um agente oxidante forte muito empregado tanto em nível laboratorial quanto industrial. Na oxidação de alcenos de cadeia normal, como o 1-fenil-1-propeno, ilustrado na figura, o 〖KMnO〗_4 é utilizado para a produção de ácidos carboxílicos.



Os produtos obtidos na oxidação do alceno representado, em solução aquosa de 〖KMnO〗_4, são:","A) Ácido benzoico e ácido etanoico.
B) Ácido benzoico e ácido propanoico.
C) Ácido etanoico e ácido 2-feniletanoico.
D) Ácido 2-feniletanoico e ácido metanoico.
E) Ácido 2-feniletanoico e ácido propanoico.



"
2015235061,"Questão enem2015235061

O nitrogênio é essencial para a vida e o maior reservatório global desse elemento, na forma de N_2, é a atmosfera. Os principais responsáveis por sua incorporação na matéria orgânica são microrganismos fixadores de N_2, que ocorrem de forma livre ou simbiontes com plantas.
ADUAN, R. E. et al. Os grandes ciclos biogeoquímicos do planeta. Planaltina: Embrapa, 2004 (adaptado).

Animais garantem suas necessidades metabólicas desse elemento pela:

A) absorção do gás nitrogênio pela respiração.
B) ingestão de moléculas de carboidratos vegetais.
C) incorporação de nitritos dissolvidos na água consumida.
D) transferência da matéria orgânica pelas cadeias tróficas.
E) protocooperação com microrganismos fixadores de nitrogênio.

","

O nitrogênio é essencial para a vida e o maior reservatório global desse elemento, na forma de N_2, é a atmosfera. Os principais responsáveis por sua incorporação na matéria orgânica são microrganismos fixadores de N_2, que ocorrem de forma livre ou simbiontes com plantas.
ADUAN, R. E. et al. Os grandes ciclos biogeoquímicos do planeta. Planaltina: Embrapa, 2004 (adaptado).

Animais garantem suas necessidades metabólicas desse elemento pela:","A) absorção do gás nitrogênio pela respiração.
B) ingestão de moléculas de carboidratos vegetais.
C) incorporação de nitritos dissolvidos na água consumida.
D) transferência da matéria orgânica pelas cadeias tróficas.
E) protocooperação com microrganismos fixadores de nitrogênio.

"
2015235062,"Questão enem2015235062

Em um experimento, colocou-se água até a metade da capacidade de um frasco de vidro e, em seguida, adicionaram-se três gotas de solução alcoólica de fenolftaleína. Adicionou-se bicarbonato de sódio comercial, em pequenas quantidades, até que a solução se tornasse rosa. Dentro do frasco, acendeu-se um palito de fósforo, o qual foi apagado assim que a cabeça terminou de queimar. Imediatamente, o frasco foi tampado. Em seguida, agitou-se o frasco tampado e observou-se o desaparecimento da cor rosa.
MATEUS, A. L. Química na cabeça. Belo Horizonte: UFMG, 2001 (adaptado).

A explicação para o desaparecimento da cor rosa é que, com a combustão do palito de fósforo, ocorreu o(a)

A) formação de óxidos de caráter ácido.
B) evaporação do indicador fenolftaleína.
C) vaporização de parte da água do frasco.
D) vaporização dos gases de caráter alcalino.
E) aumento do pH da solução no interior do frasco.

","

Em um experimento, colocou-se água até a metade da capacidade de um frasco de vidro e, em seguida, adicionaram-se três gotas de solução alcoólica de fenolftaleína. Adicionou-se bicarbonato de sódio comercial, em pequenas quantidades, até que a solução se tornasse rosa. Dentro do frasco, acendeu-se um palito de fósforo, o qual foi apagado assim que a cabeça terminou de queimar. Imediatamente, o frasco foi tampado. Em seguida, agitou-se o frasco tampado e observou-se o desaparecimento da cor rosa.
MATEUS, A. L. Química na cabeça. Belo Horizonte: UFMG, 2001 (adaptado).

A explicação para o desaparecimento da cor rosa é que, com a combustão do palito de fósforo, ocorreu o(a)","A) formação de óxidos de caráter ácido.
B) evaporação do indicador fenolftaleína.
C) vaporização de parte da água do frasco.
D) vaporização dos gases de caráter alcalino.
E) aumento do pH da solução no interior do frasco.

"
2015235063,"Questão enem2015235063

Uma pessoa abre sua geladeira, verifica o que há dentro e depois fecha a porta dessa geladeira. Em seguida, ela tenta abrir a geladeira novamente, mas só consegue fazer isso depois de exercer uma força mais intensa do que a habitual.

A dificuldade extra para reabrir a geladeira ocorre porque o(a):

A)  volume de ar dentro da geladeira diminuiu.
B)  motor da geladeira está funcionando com potência máxima.
C)  força exercida pelo ímã fixado na porta da geladeira aumenta.
D)  pressão no interior da geladeira está abaixo da pressão externa.
E)  temperatura no interior da geladeira é inferior ao valor existente antes de ela ser aberta.

","

Uma pessoa abre sua geladeira, verifica o que há dentro e depois fecha a porta dessa geladeira. Em seguida, ela tenta abrir a geladeira novamente, mas só consegue fazer isso depois de exercer uma força mais intensa do que a habitual.

A dificuldade extra para reabrir a geladeira ocorre porque o(a):","A)  volume de ar dentro da geladeira diminuiu.
B)  motor da geladeira está funcionando com potência máxima.
C)  força exercida pelo ímã fixado na porta da geladeira aumenta.
D)  pressão no interior da geladeira está abaixo da pressão externa.
E)  temperatura no interior da geladeira é inferior ao valor existente antes de ela ser aberta.

"
2015235064,"Questão enem2015235064

Uma análise criteriosa do desempenho de Usain Bolt na quebra do recorde mundial dos 100 metros rasos mostrou que, apesar de ser o último dos corredores a reagir ao tiro e iniciar a corrida, seus primeiros 30 metros foram os mais velozes já feitos em um recorde mundial, cruzando essa marca em 3,78 segundos. Até se colocar com o corpo reto, foram 13 passadas, mostrando sua potência durante a aceleração, o momento mais importante da corrida. Ao final desse percurso, Bolt havia atingido a velocidade máxima de 12 m/s.
Disponível em: http://esporte.uol.com.br. Acesso em: 5 ago. 2012 (adaptado).

Supondo que a massa desse corredor seja igual a 90 kg, o trabalho total realizado nas 13 primeiras passadas é mais próximo de:

A) 〖5,4 x 10〗^2J.
B) 〖6,5 x 10〗^3J.
C) 〖8,6 x 10〗^3J.
D) 〖1,3 x 10〗^4J.
E) 〖3,2 x 10〗^4J.







","

Uma análise criteriosa do desempenho de Usain Bolt na quebra do recorde mundial dos 100 metros rasos mostrou que, apesar de ser o último dos corredores a reagir ao tiro e iniciar a corrida, seus primeiros 30 metros foram os mais velozes já feitos em um recorde mundial, cruzando essa marca em 3,78 segundos. Até se colocar com o corpo reto, foram 13 passadas, mostrando sua potência durante a aceleração, o momento mais importante da corrida. Ao final desse percurso, Bolt havia atingido a velocidade máxima de 12 m/s.
Disponível em: http://esporte.uol.com.br. Acesso em: 5 ago. 2012 (adaptado).

Supondo que a massa desse corredor seja igual a 90 kg, o trabalho total realizado nas 13 primeiras passadas é mais próximo de:","A) 〖5,4 x 10〗^2J.
B) 〖6,5 x 10〗^3J.
C) 〖8,6 x 10〗^3J.
D) 〖1,3 x 10〗^4J.
E) 〖3,2 x 10〗^4J.







"
2015235065,"Questão enem2015235065

Uma garrafa térmica tem como função evitar a troca de calor entre o líquido nela contido e o ambiente,
mantendo a temperatura de seu conteúdo constante. Uma forma de orientar os consumidores na compra de uma garrafa térmica seria criar um selo de qualidade, como se faz atualmente para informar o consumo de energia de eletrodomésticos. O selo identificaria cinco categorias e informaria a variação de temperatura do conteúdo da garrafa, depois de decorridas seis horas de seu fechamento, por meio de uma porcentagem do valor inicial da temperatura de equilíbrio do líquido na garrafa.
O quadro apresenta as categorias e os intervalos de variação percentual da temperatura. 

Tipo de Selo
Variação de temperatura
A
menor que 10%
B
entre 10% e 25%
C
entre 25% e 40%
D
entre 40% e 55%
E
maior que 55%
Para atribuir uma categoria a um modelo de garrafa térmica, são preparadas e misturadas, em uma garrafa, duas amostras de água, uma a 10 °C e outra a 40 °C, na proporção de um terço de água fria para dois terços de água quente. A garrafa é fechada. Seis horas depois, abre-se a garrafa e mede-se a temperatura da água, obtendo-se 16 °C.

Qual selo deveria ser posto na garrafa térmica:

A) A
B) B
C) C
D) D
E) E

","

Uma garrafa térmica tem como função evitar a troca de calor entre o líquido nela contido e o ambiente,
mantendo a temperatura de seu conteúdo constante. Uma forma de orientar os consumidores na compra de uma garrafa térmica seria criar um selo de qualidade, como se faz atualmente para informar o consumo de energia de eletrodomésticos. O selo identificaria cinco categorias e informaria a variação de temperatura do conteúdo da garrafa, depois de decorridas seis horas de seu fechamento, por meio de uma porcentagem do valor inicial da temperatura de equilíbrio do líquido na garrafa.
O quadro apresenta as categorias e os intervalos de variação percentual da temperatura. 

Tipo de Selo
Variação de temperatura
A
menor que 10%
B
entre 10% e 25%
C
entre 25% e 40%
D
entre 40% e 55%
E
maior que 55%
Para atribuir uma categoria a um modelo de garrafa térmica, são preparadas e misturadas, em uma garrafa, duas amostras de água, uma a 10 °C e outra a 40 °C, na proporção de um terço de água fria para dois terços de água quente. A garrafa é fechada. Seis horas depois, abre-se a garrafa e mede-se a temperatura da água, obtendo-se 16 °C.

Qual selo deveria ser posto na garrafa térmica:","A) A
B) B
C) C
D) D
E) E

"
2015235066,"Questão enem2015235066

A cariotipagem é um método que analisa células de um indivíduo para determinar seu padrão cromossômico. Essa técnica consiste na montagem fotográfica, em sequência, dos pares de cromossomos e permite identificar um indivíduo normal (46, XX ou 46, XY) ou com alguma alteração cromossômica. A investigação do cariótipo de uma criança do sexo masculino com alterações morfológicas e comprometimento cognitivo verificou que ela apresentava fórmula cariotípica 47, XY, +18.

A alteração cromossômica da criança pode ser classificada como:

A) estrutural, do tipo deleção.
B) numérica, do tipo euploidia.
C) numérica, do tipo poliploidia.
D) estrutural, do tipo duplicação.
E) numérica, do tipo aneuploidia.


","

A cariotipagem é um método que analisa células de um indivíduo para determinar seu padrão cromossômico. Essa técnica consiste na montagem fotográfica, em sequência, dos pares de cromossomos e permite identificar um indivíduo normal (46, XX ou 46, XY) ou com alguma alteração cromossômica. A investigação do cariótipo de uma criança do sexo masculino com alterações morfológicas e comprometimento cognitivo verificou que ela apresentava fórmula cariotípica 47, XY, +18.

A alteração cromossômica da criança pode ser classificada como:","A) estrutural, do tipo deleção.
B) numérica, do tipo euploidia.
C) numérica, do tipo poliploidia.
D) estrutural, do tipo duplicação.
E) numérica, do tipo aneuploidia.


"
2015235067,"Questão enem2015235067

Durante uma expedição, um grupo de estudantes perdeu-se de seu guia. Ao longo do dia em que esse grupo estava perdido, sem água e debaixo de sol, os estudantes passaram a sentir cada vez mais sede. Consequentemente, o sistema excretor desses indivíduos teve um acréscimo em um dos seus processos funcionais.

Nessa situação o sistema excretor dos estudantes:

A) aumentou a filtração glomerular.
B) produziu maior volume de urina.
C) produziu urina com menos ureia.
D) produziu urina com maior concentração de sais.
E) reduziu a reabsorção de glicose e aminoácidos.


","

Durante uma expedição, um grupo de estudantes perdeu-se de seu guia. Ao longo do dia em que esse grupo estava perdido, sem água e debaixo de sol, os estudantes passaram a sentir cada vez mais sede. Consequentemente, o sistema excretor desses indivíduos teve um acréscimo em um dos seus processos funcionais.

Nessa situação o sistema excretor dos estudantes:","A) aumentou a filtração glomerular.
B) produziu maior volume de urina.
C) produziu urina com menos ureia.
D) produziu urina com maior concentração de sais.
E) reduziu a reabsorção de glicose e aminoácidos.


"
2015235068,"Questão enem2015235068

Um estudante, precisando instalar um computador, um monitor e uma lâmpada em seu quarto, verificou que precisaria fazer a instalação de duas tomadas e um interruptor na rede elétrica. Decidiu esboçar com antecedência o esquema elétrico. 

“O circuito deve ser tal que as tomadas e a lâmpada devem estar submetidas à tensão nominal da rede elétrica e a lâmpada deve poder ser ligada ou desligada por um interruptor sem afetar os outros dispositivos” - pensou.

Símbolos adotados: 
Lâmpada: 	Tomada: 	Interruptor: 

Qual dos circuitos esboçados atende às exigências?

A)
D)


B)
E)


C)






","

Um estudante, precisando instalar um computador, um monitor e uma lâmpada em seu quarto, verificou que precisaria fazer a instalação de duas tomadas e um interruptor na rede elétrica. Decidiu esboçar com antecedência o esquema elétrico. 

“O circuito deve ser tal que as tomadas e a lâmpada devem estar submetidas à tensão nominal da rede elétrica e a lâmpada deve poder ser ligada ou desligada por um interruptor sem afetar os outros dispositivos” - pensou.

Símbolos adotados: 
Lâmpada: 	Tomada: 	Interruptor: 

Qual dos circuitos esboçados atende às exigências?","A)
D)


B)
E)


C)






"
2015235069,"Questão enem2015235069

Normalmente, as células do organismo humano realizam a respiração aeróbica, na qual o consumo de uma molécula de glicose gera 38 moléculas de ATP. Contudo, em condições anaeróbicas, o consumo de uma molécula de glicose pelas células é capaz de gerar apenas duas moléculas de ATP.


Qual curva representa o perfil de consumo de glicose, para manutenção da homeostase de uma célula que inicialmente está em uma condição anaeróbica e é submetida a um aumento gradual da concentração de oxigênio?

A) 1
B) 2
C) 3
D) 4
E) 5

","

Normalmente, as células do organismo humano realizam a respiração aeróbica, na qual o consumo de uma molécula de glicose gera 38 moléculas de ATP. Contudo, em condições anaeróbicas, o consumo de uma molécula de glicose pelas células é capaz de gerar apenas duas moléculas de ATP.


Qual curva representa o perfil de consumo de glicose, para manutenção da homeostase de uma célula que inicialmente está em uma condição anaeróbica e é submetida a um aumento gradual da concentração de oxigênio?","A) 1
B) 2
C) 3
D) 4
E) 5

"
2015235070,"Questão enem2015235070

Um garoto foi à loja comprar um estilingue e encontrou dois modelos: um com borracha mais “dura” e outro mais “mole”. O garoto concluiu que o mais adequado seria o que proporcionasse maior alcance horizontal, D, para as mesmas condições de arremesso, quando submetidos à mesma força aplicada. Sabe-se que a constante elástica k_d (do estilingue mais “duro”) é o dobro da constante elástica k_m(do estilingue mais “mole”);

A razão entre os alcances D_d/D_m  , referentes aos estilingues com borrachas “dura” e “mole”, respectivamente, é igual a:

A) 1/4
B) 1/2
C) 1.
D) 2.
E) 4.
       

","

Um garoto foi à loja comprar um estilingue e encontrou dois modelos: um com borracha mais “dura” e outro mais “mole”. O garoto concluiu que o mais adequado seria o que proporcionasse maior alcance horizontal, D, para as mesmas condições de arremesso, quando submetidos à mesma força aplicada. Sabe-se que a constante elástica k_d (do estilingue mais “duro”) é o dobro da constante elástica k_m(do estilingue mais “mole”);

A razão entre os alcances D_d/D_m  , referentes aos estilingues com borrachas “dura” e “mole”, respectivamente, é igual a:","A) 1/4
B) 1/2
C) 1.
D) 2.
E) 4.
       

"
2015235071,"Questão enem2015235071

Vários ácidos são utilizados em indústrias que descartam seus efluentes nos corpos d’água, como rios e lagos, podendo afetar o equilíbrio ambiental. Para neutralizar a acidez, o sal carbonato de cálcio pode ser adicionado ao efluente, em quantidades apropriadas, pois produz bicarbonato, que neutraliza a água. As equações envolvidas no processo são apresentadas:

〖(l) CaCO〗_(3 ) 〖(s)〗_ + 〖CO〗_2  (g) +H_2 O (l) ↔〖Ca〗^(2+) (aq) +〖2 HCO〗_3^( - ) (aq)
(ll)〖HCO〗_3^( - ) 〖(aq)〗_ ↔H^+ (aq) +〖CO〗_3^( 2- ) (aq)			                    K_1= 〖3,0x10〗^(-11)
(lll)〖CaCO〗_3^(  ) 〖(s)〗_ ↔〖Ca〗^(2+) (aq) +〖CO〗_3^( 2- ) (aq)		                                K_2= 〖6,0x10〗^(-9)
(lV)〖CO〗_2^(  ) 〖(g)〗_ +H_2 O (l)↔H^+ (aq) +H〖CO〗_3^( - ) (aq)	                                K_3= 〖2,5x10〗^(-7)

Com base nos valores das constantes de equilíbrio das reações II, III, e IV a 25 °C, qual é o valor numérico da constante de equilíbrio da reação I?

A) 〖4,5x10〗^(-26)
B) 〖5,0x10〗^(-5)
C) 〖0,8x10〗^(-9)
D) 〖0,2x10〗^5
E) 〖2,2x10〗^26


","

Vários ácidos são utilizados em indústrias que descartam seus efluentes nos corpos d’água, como rios e lagos, podendo afetar o equilíbrio ambiental. Para neutralizar a acidez, o sal carbonato de cálcio pode ser adicionado ao efluente, em quantidades apropriadas, pois produz bicarbonato, que neutraliza a água. As equações envolvidas no processo são apresentadas:

〖(l) CaCO〗_(3 ) 〖(s)〗_ + 〖CO〗_2  (g) +H_2 O (l) ↔〖Ca〗^(2+) (aq) +〖2 HCO〗_3^( - ) (aq)
(ll)〖HCO〗_3^( - ) 〖(aq)〗_ ↔H^+ (aq) +〖CO〗_3^( 2- ) (aq)			                    K_1= 〖3,0x10〗^(-11)
(lll)〖CaCO〗_3^(  ) 〖(s)〗_ ↔〖Ca〗^(2+) (aq) +〖CO〗_3^( 2- ) (aq)		                                K_2= 〖6,0x10〗^(-9)
(lV)〖CO〗_2^(  ) 〖(g)〗_ +H_2 O (l)↔H^+ (aq) +H〖CO〗_3^( - ) (aq)	                                K_3= 〖2,5x10〗^(-7)

Com base nos valores das constantes de equilíbrio das reações II, III, e IV a 25 °C, qual é o valor numérico da constante de equilíbrio da reação I?","A) 〖4,5x10〗^(-26)
B) 〖5,0x10〗^(-5)
C) 〖0,8x10〗^(-9)
D) 〖0,2x10〗^5
E) 〖2,2x10〗^26


"
