codigo_questao,questao,enunciado,alternativas
2016295030,"Questão enem2016295030

O bioma Cerrado foi considerado recentemente um dos 25 hotspots de biodiversidade do mundo segundo uma análise em escala mundial das regiões biogeográficas sobre áreas globais prioritárias para conservação. O conceito de hotspot foi criado tendo em vista a escassez de recursos direcionados para conservação, com o objetivo de apresentar os chamados “pontos quentes”, ou seja, locais para os quais existe maior necessidade de direcionamento de esforços, buscando evitar a extinção de muitas espécies que estão altamente ameaçadas por ações antrópicas.
PINTO, P. P.; DINIZ-FILHO, J. A. F. In: ALMEIDA, M. G. (Org.). Tantos cerrados: múltiplas abordagens sobre a biogeodiversidade e singularidade cultural. Goiânia: Vieira, 2005 (adaptado).

A necessidade desse tipo de ação na área mencionada tem como causa a:

A) intensificação da atividade turística.
B) implantação de parques ecológicos.
C) exploração dos recursos minerais.
D) elevação do extrativismo vegetal.
E) expansão da fronteira agrícola.
","

O bioma Cerrado foi considerado recentemente um dos 25 hotspots de biodiversidade do mundo segundo uma análise em escala mundial das regiões biogeográficas sobre áreas globais prioritárias para conservação. O conceito de hotspot foi criado tendo em vista a escassez de recursos direcionados para conservação, com o objetivo de apresentar os chamados “pontos quentes”, ou seja, locais para os quais existe maior necessidade de direcionamento de esforços, buscando evitar a extinção de muitas espécies que estão altamente ameaçadas por ações antrópicas.
PINTO, P. P.; DINIZ-FILHO, J. A. F. In: ALMEIDA, M. G. (Org.). Tantos cerrados: múltiplas abordagens sobre a biogeodiversidade e singularidade cultural. Goiânia: Vieira, 2005 (adaptado).

A necessidade desse tipo de ação na área mencionada tem como causa a:","A) intensificação da atividade turística.
B) implantação de parques ecológicos.
C) exploração dos recursos minerais.
D) elevação do extrativismo vegetal.
E) expansão da fronteira agrícola.
"
2016295031,"Questão enem2016295031

TEXTO I
Mais de 50 mil refugiados entraram no território húngaro apenas no primeiro semestre de 2015. Budapeste lançou os “trabalhos preparatórios” para a construção de um muro de quatro metros de altura de 175 km ao longo de sua fronteira com a Sérvia, informou o ministro húngaro das Relações Exteriores. “Uma resposta comum da União Europeia a este desafio da imigração é muito demorada, e a Hungria não pode esperar. Temos que agir”, justificou o ministro.
Disponível em: www.portugues.rfi.fr Acesso em 19 Jun 2015 (adaptado).


TEXTO II

O Alto Comissariado das Nações Unidas para Refugiados (ACNUR) critica as manifestações de xenofobia adotadas pelo governo da Hungria. O país foi invadido por cartazes nos quais o chefe do executivo insta os imigrantes a respeitarem as leis e a não “roubarem” os empregos dos húngaros. Para o ACNUR, a medida é surpreendente, pois a xenofobia costuma ser instigada por pequenos grupos radicais e não pelo próprio governo do país.
Disponível em: http://pt.euronews.com. Acesso em: 19 jun. 2015 (adaptado).

O posicionamento governamental citado nos textos é criticado pelo ACNUR por ser considerado um caminho para o(a):

A) alteração do regime político.
B) fragilização da supremacia nacional.
C) expansão dos domínios geográficos.
D) cerceamento da liberdade de expressão.
E) fortalecimento das práticas de discriminação.
","

TEXTO I
Mais de 50 mil refugiados entraram no território húngaro apenas no primeiro semestre de 2015. Budapeste lançou os “trabalhos preparatórios” para a construção de um muro de quatro metros de altura de 175 km ao longo de sua fronteira com a Sérvia, informou o ministro húngaro das Relações Exteriores. “Uma resposta comum da União Europeia a este desafio da imigração é muito demorada, e a Hungria não pode esperar. Temos que agir”, justificou o ministro.
Disponível em: www.portugues.rfi.fr Acesso em 19 Jun 2015 (adaptado).


TEXTO II

O Alto Comissariado das Nações Unidas para Refugiados (ACNUR) critica as manifestações de xenofobia adotadas pelo governo da Hungria. O país foi invadido por cartazes nos quais o chefe do executivo insta os imigrantes a respeitarem as leis e a não “roubarem” os empregos dos húngaros. Para o ACNUR, a medida é surpreendente, pois a xenofobia costuma ser instigada por pequenos grupos radicais e não pelo próprio governo do país.
Disponível em: http://pt.euronews.com. Acesso em: 19 jun. 2015 (adaptado).

O posicionamento governamental citado nos textos é criticado pelo ACNUR por ser considerado um caminho para o(a):","A) alteração do regime político.
B) fragilização da supremacia nacional.
C) expansão dos domínios geográficos.
D) cerceamento da liberdade de expressão.
E) fortalecimento das práticas de discriminação.
"
2016295032,"Questão enem2016295032

A sociologia ainda não ultrapassou a era das construções e das sínteses filosóficas. Em vez de assumir a tarefa de lançar luz sobre uma parcela restrita do campo social, ela prefere buscar as brilhantes generalidades em que todas as questões são levantadas sem que nenhuma seja expressamente tratada. Não é com exames sumários e por meio de intuições rápidas que se pode chegar a descobrir as leis de uma realidade tão complexa. Sobretudo, generalizações às vezes tão amplas e tão apressadas não são suscetíveis de nenhum tipo de prova.
DURKHEIM, E. O suicídio: estudo de sociologia. São Paulo: Martins Fontes, 2000.

O texto expressa o esforço de Émile Durkheim em construir uma sociologia com base na:

A) vinculação com a filosofia como saber unificado.
B) reunião de percepções intuitivas para demonstração.
C) formulação de hipóteses subjetivas sobre a vida social.
D) D adesão aos padrões de investigação típicos das ciências naturais.
E) E incorporação de um conhecimento alimentado pelo engajamento político.
","

A sociologia ainda não ultrapassou a era das construções e das sínteses filosóficas. Em vez de assumir a tarefa de lançar luz sobre uma parcela restrita do campo social, ela prefere buscar as brilhantes generalidades em que todas as questões são levantadas sem que nenhuma seja expressamente tratada. Não é com exames sumários e por meio de intuições rápidas que se pode chegar a descobrir as leis de uma realidade tão complexa. Sobretudo, generalizações às vezes tão amplas e tão apressadas não são suscetíveis de nenhum tipo de prova.
DURKHEIM, E. O suicídio: estudo de sociologia. São Paulo: Martins Fontes, 2000.

O texto expressa o esforço de Émile Durkheim em construir uma sociologia com base na:","A) vinculação com a filosofia como saber unificado.
B) reunião de percepções intuitivas para demonstração.
C) formulação de hipóteses subjetivas sobre a vida social.
D) D adesão aos padrões de investigação típicos das ciências naturais.
E) E incorporação de um conhecimento alimentado pelo engajamento político.
"
2016295033,"Questão enem2016295033


Disponível em: www.imageforum-diffusion.afp.com. Acesso em: 6 jan. 2016.

O regime do Apartheid adotado de 1948 a 1994 na África do Sul fundamentava-se em ações estatais de segregacionismo racial. Na imagem, fuzileiros navais fazem valer a “lei do passe” que regulamentava o(a):

A) concentração fundiária, impedindo os negros de tomar posse legítima do uso da terra.
B) boicote econômico, proibindo os negros de consumir produtos ingleses sem resistência armada.
C) sincretismo religioso, vetando os ritos sagrados dos negros nas cerimônias oficiais do Estado.
D) controle sobre a movimentação, desautorizando os negros a transitar em determinadas áreas das cidades.
E) exclusão do mercado de trabalho, negando à população negra o acesso aos bens de consumo.
","


Disponível em: www.imageforum-diffusion.afp.com. Acesso em: 6 jan. 2016.

O regime do Apartheid adotado de 1948 a 1994 na África do Sul fundamentava-se em ações estatais de segregacionismo racial. Na imagem, fuzileiros navais fazem valer a “lei do passe” que regulamentava o(a):","A) concentração fundiária, impedindo os negros de tomar posse legítima do uso da terra.
B) boicote econômico, proibindo os negros de consumir produtos ingleses sem resistência armada.
C) sincretismo religioso, vetando os ritos sagrados dos negros nas cerimônias oficiais do Estado.
D) controle sobre a movimentação, desautorizando os negros a transitar em determinadas áreas das cidades.
E) exclusão do mercado de trabalho, negando à população negra o acesso aos bens de consumo.
"
2016295034,"Questão enem2016295034

A linhagem dos primeiros críticos ambientais brasileiros não praticou o elogio laudatório da beleza e da grandeza do meio natural brasileiro. O meio natural foi elogiado por sua riqueza e potencial econômico, sendo sua destruição interpretada como um signo de atraso, ignorância e falta de cuidado.
PÁDUA, J. A. Um sopro de destruição: pensamento político e crítica ambiental no Brasil escravista (1786-1888). Rio de Janeiro: Zahar, 2002 (adaptado).

Descrevendo a posição dos críticos ambientais brasileiros dos séculos XVIII e XIX, o autor demonstra que, via de regra, eles viam o meio natural como:

A) ferramenta essencial para o avanço da nação.
B) dádiva divina para o desenvolvimento industrial.
C) paisagem privilegiada para a valorização fundiária.
D) limitação topográfica para a promoção da urbanização.
E) obstáculo climático para o estabelecimento da civilização.
","

A linhagem dos primeiros críticos ambientais brasileiros não praticou o elogio laudatório da beleza e da grandeza do meio natural brasileiro. O meio natural foi elogiado por sua riqueza e potencial econômico, sendo sua destruição interpretada como um signo de atraso, ignorância e falta de cuidado.
PÁDUA, J. A. Um sopro de destruição: pensamento político e crítica ambiental no Brasil escravista (1786-1888). Rio de Janeiro: Zahar, 2002 (adaptado).

Descrevendo a posição dos críticos ambientais brasileiros dos séculos XVIII e XIX, o autor demonstra que, via de regra, eles viam o meio natural como:","A) ferramenta essencial para o avanço da nação.
B) dádiva divina para o desenvolvimento industrial.
C) paisagem privilegiada para a valorização fundiária.
D) limitação topográfica para a promoção da urbanização.
E) obstáculo climático para o estabelecimento da civilização.
"
2016295035,"Questão enem2016295035

O coronelismo era fruto de alteração na relação de forças entre os proprietários rurais e o governo, e significava o fortalecimento do poder do Estado antes que o predomínio do coronel. Nessa concepção, o coronelismo é, então, um sistema político nacional, com base em barganhas entre o governo e os coronéis. O coronel tem o controle dos cargos públicos, desde o delegado de polícia até a professora primária.  O coronel hipoteca seu apoio ao governo, sobretudo na forma de voto.
CARVALHO, J. M. Pontos e bordados: escritos de história política. Belo Horizonte: Editora UFMG, 1998 (adaptado).

No contexto da Primeira República no Brasil, as relações políticas descritas baseavam-se na:

A) coação das milícias locais.
B) estagnação da dinâmica urbana.
C) valorização do proselitismo partidário.
D) disseminação de práticas clientelistas.
E) centralização de decisões administrativas.
","

O coronelismo era fruto de alteração na relação de forças entre os proprietários rurais e o governo, e significava o fortalecimento do poder do Estado antes que o predomínio do coronel. Nessa concepção, o coronelismo é, então, um sistema político nacional, com base em barganhas entre o governo e os coronéis. O coronel tem o controle dos cargos públicos, desde o delegado de polícia até a professora primária.  O coronel hipoteca seu apoio ao governo, sobretudo na forma de voto.
CARVALHO, J. M. Pontos e bordados: escritos de história política. Belo Horizonte: Editora UFMG, 1998 (adaptado).

No contexto da Primeira República no Brasil, as relações políticas descritas baseavam-se na:","A) coação das milícias locais.
B) estagnação da dinâmica urbana.
C) valorização do proselitismo partidário.
D) disseminação de práticas clientelistas.
E) centralização de decisões administrativas.
"
2016295036,"Questão enem2016295036


EUA. Relatório da Academia Nacional de Ciências, 2008 (adaptado).

Conforme a análise do documento cartográfico, a área de concentração das usinas de dessalinização é explicada pelo(a):

A) pioneirismo tecnológico.
B) condição hidropedológica.
C) escassez de água potável.
D) efeito das mudanças climáticas.
E) busca da sustentabilidade ambiental.
","


EUA. Relatório da Academia Nacional de Ciências, 2008 (adaptado).

Conforme a análise do documento cartográfico, a área de concentração das usinas de dessalinização é explicada pelo(a):","A) pioneirismo tecnológico.
B) condição hidropedológica.
C) escassez de água potável.
D) efeito das mudanças climáticas.
E) busca da sustentabilidade ambiental.
"
2016295037,"Questão enem2016295037

Vi os homens sumirem-se numa grande tristeza. Os melhores cansaram-se das suas obras. Proclamou-se uma doutrina e com ela circulou uma crença: Tudo é oco, tudo é igual, tudo passou! O nosso trabalho foi inútil; o nosso vinho tornou-se veneno; o mau olhado amareleceu-nos os campos e os corações. Secamos de todo, e se caísse fogo em cima de nós, as nossas cinzas voariam em pó. Sim; cansamos o próprio fogo. Todas as fontes secaram para nós, e o mar retirou-se. Todos os solos se querem abrir, mas os abismos não nos querem tragar!
NIETZSCHE, F. Assim falou Zaratustra. Rio de Janeiro: Ediouro, 1977.

O texto exprime uma construção alegórica, que traduz um entendimento da doutrina niilista, uma vez que:

A) reforça a liberdade do cidadão.
B) desvela os valores do cotidiano.
C) exorta as relações de produção.
D) destaca a decadência da cultura.
E) amplifica o sentimento de ansiedade.
","

Vi os homens sumirem-se numa grande tristeza. Os melhores cansaram-se das suas obras. Proclamou-se uma doutrina e com ela circulou uma crença: Tudo é oco, tudo é igual, tudo passou! O nosso trabalho foi inútil; o nosso vinho tornou-se veneno; o mau olhado amareleceu-nos os campos e os corações. Secamos de todo, e se caísse fogo em cima de nós, as nossas cinzas voariam em pó. Sim; cansamos o próprio fogo. Todas as fontes secaram para nós, e o mar retirou-se. Todos os solos se querem abrir, mas os abismos não nos querem tragar!
NIETZSCHE, F. Assim falou Zaratustra. Rio de Janeiro: Ediouro, 1977.

O texto exprime uma construção alegórica, que traduz um entendimento da doutrina niilista, uma vez que:","A) reforça a liberdade do cidadão.
B) desvela os valores do cotidiano.
C) exorta as relações de produção.
D) destaca a decadência da cultura.
E) amplifica o sentimento de ansiedade.
"
2016295038,"Questão enem2016295038


O Cruzeiro, década de 1960. Disponível em: www.memoriaviva.com.br. Acesso em: 28 fev. 2012 (adaptado).

No anúncio, há referências a algumas das transformações ocorridas no Brasil nos anos 1950 e 1960. No entanto, tais referências omitem transformações que impactaram segmentos da população, como a:

A) exaltação da tradição colonial.
B) redução da influência estrangeira.
C) ampliação da imigração internacional.
D) intensificação da desigualdade regional.
E) desconcentração da produção industrial.
","


O Cruzeiro, década de 1960. Disponível em: www.memoriaviva.com.br. Acesso em: 28 fev. 2012 (adaptado).

No anúncio, há referências a algumas das transformações ocorridas no Brasil nos anos 1950 e 1960. No entanto, tais referências omitem transformações que impactaram segmentos da população, como a:","A) exaltação da tradição colonial.
B) redução da influência estrangeira.
C) ampliação da imigração internacional.
D) intensificação da desigualdade regional.
E) desconcentração da produção industrial.
"
2016295039,"Questão enem2016295039

Pesca industrial provoca destruição na África
O súbito desaparecimento do bacalhau dos grandes cardumes da Terra Nova, no final do século XX – O que ninguém havia previsto -, teve o efeito de um eletrochoque planetário. Lançada pelos bascos no século XV, a pesca e depois a sobrepesca desse grande peixe de água fria levaram ao impensável. Ao Canadá o bacalhau nunca mais voltou. E o que ocorreu no Atlântico Norte está acontecendo em outros mares. Os maiores navios do mundo seguem agora em direção ao sul, até os limites da Antártida, para competir pelos estoques remanescentes.
MORA, J. S. Disponível em: www.diplomatique.com.br. Acesso em: 14 jan. 2014.

O problema exposto no texto jornalístico relaciona-se à:

A) insustentabilidade do modelo de produção e consumo.
B) fragilidade ecológica de ecossistemas costeiros.
C) inviabilidade comercial dos produtos marinhos.
D) mudança natural nos oceanos e mares.
E) vulnerabilidade social de áreas pobres.
","

Pesca industrial provoca destruição na África
O súbito desaparecimento do bacalhau dos grandes cardumes da Terra Nova, no final do século XX – O que ninguém havia previsto -, teve o efeito de um eletrochoque planetário. Lançada pelos bascos no século XV, a pesca e depois a sobrepesca desse grande peixe de água fria levaram ao impensável. Ao Canadá o bacalhau nunca mais voltou. E o que ocorreu no Atlântico Norte está acontecendo em outros mares. Os maiores navios do mundo seguem agora em direção ao sul, até os limites da Antártida, para competir pelos estoques remanescentes.
MORA, J. S. Disponível em: www.diplomatique.com.br. Acesso em: 14 jan. 2014.

O problema exposto no texto jornalístico relaciona-se à:","A) insustentabilidade do modelo de produção e consumo.
B) fragilidade ecológica de ecossistemas costeiros.
C) inviabilidade comercial dos produtos marinhos.
D) mudança natural nos oceanos e mares.
E) vulnerabilidade social de áreas pobres.
"
2016295040,"Questão enem2016295040

A mundialização introduz o aumento da produtividade do trabalho sem acumulação de capital, justamente pelo caráter divisível da forma técnica molecular digital do que resulta a permanência da má distribuição da renda: exemplificando mais uma vez, os vendedores de refrigerantes às portas dos estádios viram sua produtividade aumentada graças ao just in time dos fabricantes e distribuidores de bebidas, mas para realizar o valor de tais mercadorias, a forma do trabalho dos vendedores é a mais primitiva. Combinam-se, pois, acumulação molecular-digital com o puro uso da força de trabalho.
OLIVEIRA, F. Crítica à razão dualista e o ornitorrinco. Campinas: Boitempo, 2003.

Os aspectos destacados no texto afetam diretamente questões como emprego e renda, sendo possível explicar essas transformações pelo(a):

A) crise bancária e o fortalecimento do capital industrial.
B) inovação toyotista e a regularização do trabalho formal.
C) impacto da tecnologia e as modificações na estrutura produtiva.
D) emergência da globalização e a expansão do setor secundário.
E) diminuição do tempo de trabalho e a necessidade de diploma superior.
","

A mundialização introduz o aumento da produtividade do trabalho sem acumulação de capital, justamente pelo caráter divisível da forma técnica molecular digital do que resulta a permanência da má distribuição da renda: exemplificando mais uma vez, os vendedores de refrigerantes às portas dos estádios viram sua produtividade aumentada graças ao just in time dos fabricantes e distribuidores de bebidas, mas para realizar o valor de tais mercadorias, a forma do trabalho dos vendedores é a mais primitiva. Combinam-se, pois, acumulação molecular-digital com o puro uso da força de trabalho.
OLIVEIRA, F. Crítica à razão dualista e o ornitorrinco. Campinas: Boitempo, 2003.

Os aspectos destacados no texto afetam diretamente questões como emprego e renda, sendo possível explicar essas transformações pelo(a):","A) crise bancária e o fortalecimento do capital industrial.
B) inovação toyotista e a regularização do trabalho formal.
C) impacto da tecnologia e as modificações na estrutura produtiva.
D) emergência da globalização e a expansão do setor secundário.
E) diminuição do tempo de trabalho e a necessidade de diploma superior.
"
2016295041,"Questão enem2016295041

Ser moderno é encontrar-se em um ambiente que promete aventura, poder, alegria, crescimento, autotransformação e transformação das coisas em redor – mas ao mesmo tempo ameaça destruir tudo o que temos, tudo o que sabemos, tudo o que somos. A experiência ambiental da modernidade anula todas as fronteiras geográficas e raciais, de classe e nacionalidade: nesse sentido, pode-se dizer que a modernidade une a espécie humana. Porém, é uma unidade paradoxal, uma unidade de desunidade.
BERMAN, M. Tudo que é sólido desmancha no ar: a aventura da modernidade. São Paulo: Cia. das Letras, 1986 (adaptado).

O texto apresenta uma interpretação da modernidade que a caracteriza como um(a):

A) dinâmica social contraditória.
B) interação coletiva harmônica.
C) fenômeno econômico estável.
D) sistema internacional decadente.
E) processo histórico homogeneizador.
","

Ser moderno é encontrar-se em um ambiente que promete aventura, poder, alegria, crescimento, autotransformação e transformação das coisas em redor – mas ao mesmo tempo ameaça destruir tudo o que temos, tudo o que sabemos, tudo o que somos. A experiência ambiental da modernidade anula todas as fronteiras geográficas e raciais, de classe e nacionalidade: nesse sentido, pode-se dizer que a modernidade une a espécie humana. Porém, é uma unidade paradoxal, uma unidade de desunidade.
BERMAN, M. Tudo que é sólido desmancha no ar: a aventura da modernidade. São Paulo: Cia. das Letras, 1986 (adaptado).

O texto apresenta uma interpretação da modernidade que a caracteriza como um(a):","A) dinâmica social contraditória.
B) interação coletiva harmônica.
C) fenômeno econômico estável.
D) sistema internacional decadente.
E) processo histórico homogeneizador.
"
2016295042,"Questão enem2016295042

Não estou mais pensando como costumava pensar. Percebo isso de modo mais acentuado quando estou lendo. Mergulhar num livro, ou num longo artigo, costumava ser fácil. Isso raramente ocorre atualmente. Agora minha atenção começa a divagar depois de duas ou três páginas. Creio que sei o que está acontecendo. Por mais de uma década venho passando mais tempo on-line, procurando e surfando e algumas vezes acrescentando informação à grande biblioteca da internet. A internet tem sido uma dádiva para um escritor como eu. Pesquisas que antes exigiam dias de procura em jornais ou na biblioteca agora podem ser feitas em minutos. Como disse o teórico da comunicação Marshall McLuhan nos anos 60, a mídia não é apenas um canal passivo para o tráfego de informação. Ela fornece a matéria, mas também molda o processo de pensamento. E o que a net parece fazer é pulverizar minha capacidade de concentração e contemplação.
CARR, N. Is Google making us stupid? Disponível em: www.theatlantic.com. Acesso em: 17 fev. 2013 (adaptado).

Em relação à internet, a perspectiva defendida pelo autor ressalta um paradoxo que se caracteriza por:

A) associar uma experiência superficial à abundância de informações.
B) condicionar uma capacidade individual à desorganização da rede.
C) agregar uma tendência contemporânea à aceleração do tempo.
D) aproximar uma mídia inovadora à passividade da recepção.
E) equiparar uma ferramenta digital à tecnologia analógica.
","

Não estou mais pensando como costumava pensar. Percebo isso de modo mais acentuado quando estou lendo. Mergulhar num livro, ou num longo artigo, costumava ser fácil. Isso raramente ocorre atualmente. Agora minha atenção começa a divagar depois de duas ou três páginas. Creio que sei o que está acontecendo. Por mais de uma década venho passando mais tempo on-line, procurando e surfando e algumas vezes acrescentando informação à grande biblioteca da internet. A internet tem sido uma dádiva para um escritor como eu. Pesquisas que antes exigiam dias de procura em jornais ou na biblioteca agora podem ser feitas em minutos. Como disse o teórico da comunicação Marshall McLuhan nos anos 60, a mídia não é apenas um canal passivo para o tráfego de informação. Ela fornece a matéria, mas também molda o processo de pensamento. E o que a net parece fazer é pulverizar minha capacidade de concentração e contemplação.
CARR, N. Is Google making us stupid? Disponível em: www.theatlantic.com. Acesso em: 17 fev. 2013 (adaptado).

Em relação à internet, a perspectiva defendida pelo autor ressalta um paradoxo que se caracteriza por:","A) associar uma experiência superficial à abundância de informações.
B) condicionar uma capacidade individual à desorganização da rede.
C) agregar uma tendência contemporânea à aceleração do tempo.
D) aproximar uma mídia inovadora à passividade da recepção.
E) equiparar uma ferramenta digital à tecnologia analógica.
"
2016295043,"Questão enem2016295043



Uma scena franco-brazileira: “franco” — pelo local e os personagens, o local que é Paris e os personagens que são pessôas do povo da grande capital; “brazileira” pelo que ahi se está bebendo: café do Brazil. O Lettreiro diz a verdade apregoando que esse é o melhor de todos os cafés. (Essa página foi desenhada especialmente para A Illustração Brazileira pelo Sr. Tofani, desenhista do Je Sais Tout.)
A Illustração Brazileira, n. 2, 15 jun. 1909 (adaptado).

A página do periódico do início do século XX documenta um importante elemento da cultura francesa, que é revelador do papel do Brasil na economia mundial, indicado no seguinte aspecto:

A) Prestador de serviços gerais.
B) Exportador de bens industriais.
C) Importador de padrões estéticos.
D) Fornecedor de produtos agrícolas.
E) Formador de padrões de consumo.
","



Uma scena franco-brazileira: “franco” — pelo local e os personagens, o local que é Paris e os personagens que são pessôas do povo da grande capital; “brazileira” pelo que ahi se está bebendo: café do Brazil. O Lettreiro diz a verdade apregoando que esse é o melhor de todos os cafés. (Essa página foi desenhada especialmente para A Illustração Brazileira pelo Sr. Tofani, desenhista do Je Sais Tout.)
A Illustração Brazileira, n. 2, 15 jun. 1909 (adaptado).

A página do periódico do início do século XX documenta um importante elemento da cultura francesa, que é revelador do papel do Brasil na economia mundial, indicado no seguinte aspecto:","A) Prestador de serviços gerais.
B) Exportador de bens industriais.
C) Importador de padrões estéticos.
D) Fornecedor de produtos agrícolas.
E) Formador de padrões de consumo.
"
2016295044,"Questão enem2016295044

Participei de uma entrevista com o músico Renato Teixeira. Certa hora, alguém pediu para listar as diferenças entre a música sertaneja antiga e a atual. A resposta dele surpreendeu a todos: “Não há diferença alguma. A música caipira sempre foi a mesma. É uma música que espelha a vida do homem no campo, e a música não mente. O que mudou não foi a música, mas a vida no campo”. Faz todo sentido: a música caipira de raiz exalava uma solidão, um certo distanciamento do país “moderno”. Exigir o mesmo de uma música feita hoje, num interior conectado, globalizado e rico como o que temos, é impossível. Para o bem ou para o mal, a música reflete seu próprio tempo.
BARCINSKI, A. Mudou a música ou mudaram os caipiras? Folha de São Paulo, 4 jun. 2012 (adaptado).

A questão cultural indicada no texto ressalta o seguinte aspecto socioeconômico do atual campo brasileiro:

A) Crescimento do sistema de produção extensiva.
B) Expansão de atividades das novas ruralidades.
C) Persistência de relações de trabalho compulsório.
D) Contenção da política de subsídios agrícolas.
E) Fortalecimento do modelo de organização cooperativa.
","

Participei de uma entrevista com o músico Renato Teixeira. Certa hora, alguém pediu para listar as diferenças entre a música sertaneja antiga e a atual. A resposta dele surpreendeu a todos: “Não há diferença alguma. A música caipira sempre foi a mesma. É uma música que espelha a vida do homem no campo, e a música não mente. O que mudou não foi a música, mas a vida no campo”. Faz todo sentido: a música caipira de raiz exalava uma solidão, um certo distanciamento do país “moderno”. Exigir o mesmo de uma música feita hoje, num interior conectado, globalizado e rico como o que temos, é impossível. Para o bem ou para o mal, a música reflete seu próprio tempo.
BARCINSKI, A. Mudou a música ou mudaram os caipiras? Folha de São Paulo, 4 jun. 2012 (adaptado).

A questão cultural indicada no texto ressalta o seguinte aspecto socioeconômico do atual campo brasileiro:","A) Crescimento do sistema de produção extensiva.
B) Expansão de atividades das novas ruralidades.
C) Persistência de relações de trabalho compulsório.
D) Contenção da política de subsídios agrícolas.
E) Fortalecimento do modelo de organização cooperativa.
"
2016295045,"Questão enem2016295045


Disponível em: http://epoca.globo.com. Acesso em: 20 out. 2015 (adaptado).

Uma consequência socioeconômica para os países que vivenciam o fenômeno demográfico ilustrado é a diminuição da:

A) oferta de mão de obra nacional.
B) média de expectativa de vida.
C) disponibilidade de serviços de saúde.
D) despesa de natureza previdenciária.
E) imigração de trabalhadores qualificados.
","


Disponível em: http://epoca.globo.com. Acesso em: 20 out. 2015 (adaptado).

Uma consequência socioeconômica para os países que vivenciam o fenômeno demográfico ilustrado é a diminuição da:","A) oferta de mão de obra nacional.
B) média de expectativa de vida.
C) disponibilidade de serviços de saúde.
D) despesa de natureza previdenciária.
E) imigração de trabalhadores qualificados.
"
2016291046,"Questão enem2016291046

Em sua formulação, o spray de pimenta contém porcentagens variadas de oleorresina de Capsicum, cujo princípio ativo é a capsaicina, e um solvente (um álcool como etanol ou isopropanol). Em contato com os olhos, pele ou vias respiratórias, a capsaicina causa um efeito inflamatório que gera uma sensação de dor e ardor, levando à cegueira temporária. O processo é desencadeado pela liberação de neuropeptídios das terminações nervosas.
Como funciona o gás de pimenta. Disponível em: http://pessoas.hsw.uol.com.br. Acesso em: 1 mar. 2012 (adaptado).

Quando uma pessoa é atingida com o spray de pimenta nos olhos ou na pele, a lavagem da região atingida com água é ineficaz porque a:

A) reação entre etanol e água libera calor, intensificando o ardor.
B) solubilidade do princípio ativo em água é muito baixa, dificultando a sua remoção.
C) permeabilidade da água na pele é muito alta, não permitindo a remoção do princípio ativo.
D) solubilização do óleo em água causa um maior espalhamento além das áreas atingidas.
E) ardência faz evaporar rapidamente a água, não permitindo que haja contato entre o óleo e o solvente.
","

Em sua formulação, o spray de pimenta contém porcentagens variadas de oleorresina de Capsicum, cujo princípio ativo é a capsaicina, e um solvente (um álcool como etanol ou isopropanol). Em contato com os olhos, pele ou vias respiratórias, a capsaicina causa um efeito inflamatório que gera uma sensação de dor e ardor, levando à cegueira temporária. O processo é desencadeado pela liberação de neuropeptídios das terminações nervosas.
Como funciona o gás de pimenta. Disponível em: http://pessoas.hsw.uol.com.br. Acesso em: 1 mar. 2012 (adaptado).

Quando uma pessoa é atingida com o spray de pimenta nos olhos ou na pele, a lavagem da região atingida com água é ineficaz porque a:","A) reação entre etanol e água libera calor, intensificando o ardor.
B) solubilidade do princípio ativo em água é muito baixa, dificultando a sua remoção.
C) permeabilidade da água na pele é muito alta, não permitindo a remoção do princípio ativo.
D) solubilização do óleo em água causa um maior espalhamento além das áreas atingidas.
E) ardência faz evaporar rapidamente a água, não permitindo que haja contato entre o óleo e o solvente.
"
2016291047,"Questão enem2016291047

A usina de Itaipu é uma das maiores hidrelétricas do mundo em geração de energia. Com 20 unidades geradoras e 14 000 MW de potência total instalada, apresenta uma queda de 118,4 m e vazão nominal de 〖690 m〗^3/s por unidade geradora. O cálculo da potência teórica leva em conta a altura da massa de água represada pela barragem, a gravidade local (〖10 m/s〗^2) e a densidade da água (〖1 000 kg/m〗^3). A diferença entre a potência teórica e a instalada é a potência não aproveitada.
Disponível em: www.itaipu.gov.br. Acesso em: 11 maio 2013 (adaptado).

Qual é a potência, em MW, não aproveitada em cada unidade geradora de Itaipu?

A) 0
B) 1,18
C) 116,96
D) 816,96
E) 13 183,04
","

A usina de Itaipu é uma das maiores hidrelétricas do mundo em geração de energia. Com 20 unidades geradoras e 14 000 MW de potência total instalada, apresenta uma queda de 118,4 m e vazão nominal de 〖690 m〗^3/s por unidade geradora. O cálculo da potência teórica leva em conta a altura da massa de água represada pela barragem, a gravidade local (〖10 m/s〗^2) e a densidade da água (〖1 000 kg/m〗^3). A diferença entre a potência teórica e a instalada é a potência não aproveitada.
Disponível em: www.itaipu.gov.br. Acesso em: 11 maio 2013 (adaptado).

Qual é a potência, em MW, não aproveitada em cada unidade geradora de Itaipu?","A) 0
B) 1,18
C) 116,96
D) 816,96
E) 13 183,04
"
