ano,dia,n_questao,texto
2012,2,QUESTÃO 24,"100
95
90
85
80
75
70
65
60
55
50
45
40
45
30
25
20
15
10
5
0
8,0                6,0               4,0                2,0               0,0                2,0               4,0                6,0               8,0
%
1991 2010
Composição da população residente urbana por sexo, 
segundo os grupos de idade - Brasil - 1991/2010
Fonte: IBGE, Censo Demográfico 1991/2010
Homens Mulheres
100
95
90
85
80
75
70
65
60
55
50
45
40
45
30
25
20
15
10
5
0
8,0               6,0                4,0               2,0               0,0                2,0               4,0               6,0               8,0
%
1991 2010
Composição da população residente rural por sexo,
segundo os grupos de idade - Brasil - 1991/2010
Homens
Fonte: IBGE, Censo Demográfico 1991/2010
Mulheres
BRASIL. IBGE. Censo demográfico 1991-2010. Rio de Janeiro, 2011.
A interpretação e a correlação das figuras sobre a 
dinâmica demográfica brasileira demonstram um(a)
A menor proporção de fecundidade na área urbana.
B menor proporção de homens na área rural.
C aumento da proporção de fecundidade na área rural.
D queda da longevidade na área rural.
E queda do número de idosos na área urbana."
2012,2,QUESTÃO 25,"Para Platão, o que havia de verdadeiro em Parmênides 
era que o objeto de conhecimento é um objeto de razão e 
não de sensação, e era preciso estabelecer uma relação 
entre objeto racional e objeto sensível ou material que 
privilegiasse o primeiro em detrimento do segundo. Lenta, 
mas irresistivelmente, a Doutrina das Ideias formava-se 
em sua mente.
ZINGANO, M. Platão e Aristóteles: o fascínio da filosofia. 
São Paulo: Odysseus, 2012 (adaptado).
O texto faz referência à relação entre razão e sensação, 
um aspecto essencial da Doutrina das Ideias de Platão 
(427 a.C.-346 a.C.). De acordo com o texto, como Platão 
se situa diante dessa relação?
A Estabelecendo um abismo intransponível entre as duas.
B Privilegiando os sentidos e subordinando o 
conhecimento a eles.
C Atendo-se à posição de Parmênides de que razão e 
sensação são inseparáveis.
D Afirmando que a razão é capaz de gerar conhecimento, 
mas a sensação não.
E Rejeitando a posição de Parmênides de que a 
sensação é superior à razão.
*AZUL75SAB9*"
2012,2,QUESTÃO 26,"A maior parte dos veículos de transporte atualmente 
é movida por motores a combustão que utilizam derivados 
de petróleo. Por causa disso, esse setor é o maior 
consumidor de petróleo do mundo, com altas taxas de 
crescimento ao longo do tempo. Enquanto outros setores 
têm obtido bons resultados na redução do consumo, os 
transportes tendem a concentrar ainda mais o uso de 
derivados do óleo.
MURTA, A. Energia: o vício da civilização. Rio de Janeiro: Garamond, 2011 (adaptado).
Um impacto ambiental da tecnologia mais empregada 
pelo setor de transportes e uma medida para 
promover a redução do seu uso, estão indicados, 
respectivamente, em:
A Aumento da poluição sonora – construção de barreiras 
acústicas.
B Incidência da chuva ácida – estatização da indústria 
automobilística.
C Derretimento das calotas polares – incentivo aos 
transportes de massa.
D Propagação de doenças respiratórias – distribuição 
de medicamentos gratuitos.
E Elevação das temperaturas médias – criminalização 
da emissão de gás carbônico."
2012,2,QUESTÃO 27,"As mulheres quebradeiras de coco-babaçu dos 
Estados do Maranhão, Piauí, Pará e Tocantins, na 
sua grande maioria, vivem numa situação de exclusão 
e subalternidade. O termo quebradeira de coco 
assume o caráter de identidade coletiva na medida 
em que as mulheres que sobrevivem dessa atividade 
e reconhecem sua posição e condição desvalorizada 
pela lógica da dominação, se organizam em 
movimentos de resistência e de luta pela conquista da 
terra, pela libertação dos babaçuais, pela autonomia 
do processo produtivo. Passam a atribuir significados 
ao seu trabalho e as suas experiências, tendo como 
principal referência sua condição preexistente de 
acesso e uso dos recursos naturais.
ROCHA, M. R. T. A luta das mulheres quebradeiras de coco-babaçu, pela libertação do 
coco preso e pela posse da terra. In: Anais do VII Congresso Latino-Americano 
de Sociologia Rural, Quito, 2006 (adaptado).
A organização do movimento das quebradeiras de coco 
de babaçu é resultante da
A constante violência nos babaçuais na confluência 
de terras maranhenses, piauienses, paraenses e 
tocantinenses, região com elevado índice de homicídios.
B falta de identidade coletiva das trabalhadoras, 
migrantes das cidades e com pouco vínculo histórico 
com as áreas rurais do interior do Tocantins, Pará, 
Maranhão e Piauí.
C escassez de água nas regiões de veredas, ambientes 
naturais dos babaçus, causada pela construção 
de açudes particulares, impedindo o amplo acesso 
público aos recursos hídricos.
D progressiva devastação das matas dos cocais, em 
função do avanço da sojicultura nos chapadões do 
Meio-Norte brasileiro.
E dificuldade imposta pelos fazendeiros e posseiros 
no acesso aos babaçuais localizados no interior de 
suas propriedades.
*AZUL75SAB10*"
2012,2,QUESTÃO 28,"TExTO I
Anaxímenes de Mileto disse que o ar é o elemento 
originário de tudo o que existe, existiu e existirá, e 
que outras coisas provêm de sua descendência. 
Quando o ar se dilata, transforma-se em fogo, ao 
passo que os ventos são ar condensado. As nuvens 
formam-se a partir do ar por feltragem e, ainda mais 
condensadas, transformam-se em água. A água, 
quando mais condensada, transforma-se em terra, e 
quando condensada ao máximo possível, transforma-
se em pedras.
BURNET, J. A aurora da filosofia grega. Rio de Janeiro: PUC-Rio, 2006 (adaptado).
TExTO II
Basílio Magno, filósofo medieval, escreveu: 
“Deus, como criador de todas as coisas, está no 
princípio do mundo e dos tempos. Quão parcas 
de conteúdo se nos apresentam, em face desta 
concepção, as especulações contraditórias dos 
filósofos, para os quais o mundo se origina, ou de 
algum dos quatro elementos, como ensinam os Jônios, 
ou dos átomos, como julga Demócrito. Na verdade, 
dão a impressão de quererem ancorar o mundo numa 
teia de aranha.”
GILSON, E.; BOEHNER, P. História da Filosofia Cristã. 
São Paulo: Vozes, 1991 (adaptado).
Filósofos dos diversos tempos históricos desenvolveram 
teses para explicar a origem do universo, a partir de uma 
explicação racional. As teses de Anaxímenes, filósofo 
grego antigo, e de Basílio, filósofo medieval, têm em 
comum na sua fundamentação teorias que
A eram baseadas nas ciências da natureza.
B refutavam as teorias de filósofos da religião.
C tinham origem nos mitos das civilizações antigas.
D postulavam um princípio originário para o mundo.
E defendiam que Deus é o princípio de todas as coisas."
2012,2,QUESTÃO 29,"De repente, sente-se uma vibração que aumenta 
rapidamente; lustres balançam, objetos se movem 
sozinhos e somos invadidos pela estranha sensação de 
medo do imprevisto. Segundos parecem horas, poucos 
minutos são uma eternidade. Estamos sentindo os efeitos 
de um terremoto, um tipo de abalo sísmico.
ASSAD, L. Os (não tão) imperceptíveis movimentos da Terra. ComCiência: 
Revista Eletrônica de Jornalismo Científico, n. 117, abr. 2010. 
Disponível em: http://comciencia.br. Acesso em: 2 mar. 2012.
O fenômeno físico descrito no texto afeta intensamente as 
populações que ocupam espaços próximos às áreas de
A alívio da tensão geológica.
B desgaste da erosão superficial.
C atuação do intemperismo químico.
D formação de aquíferos profundos.
E acúmulo de depósitos sedimentares."
2012,2,QUESTÃO 30,"TExTO I
Experimentei algumas vezes que os sentidos eram 
enganosos, e é de prudência nunca se fiar inteiramente 
em quem já nos enganou uma vez.
DESCARTES, R. Meditações Metafísicas. São Paulo: Abril Cultural, 1979.
TExTO II
Sempre que alimentarmos alguma suspeita de 
que uma ideia esteja sendo empregada sem nenhum 
significado, precisaremos apenas indagar: de que 
impressão deriva esta suposta ideia? E se for impossível 
atribuir-lhe qualquer impressão sensorial, isso servirá 
para confirmar nossa suspeita.
HUME, D. Uma investigação sobre o entendimento. São Paulo: Unesp, 2004 (adaptado).
Nos textos, ambos os autores se posicionam sobre a 
natureza do conhecimento humano. A comparação dos 
excertos permite assumir que Descartes e Hume
A defendem os sentidos como critério originário para 
considerar um conhecimento legítimo.
B entendem que é desnecessário suspeitar do significado 
de uma ideia na reflexão filosófica e crítica.
C são legítimos representantes do criticismo quanto à 
gênese do conhecimento.
D concordam que conhecimento humano é impossível 
em relação às ideias e aos sentidos.
E atribuem diferentes lugares ao papel dos sentidos no 
processo de obtenção do conhecimento."
2012,2,QUESTÃO 31,"Não ignoro a opinião antiga e muito difundida de 
que o que acontece no mundo é decidido por Deus e 
pelo acaso. Essa opinião é muito aceita em nossos dias, 
devido às grandes transformações ocorridas, e que 
ocorrem diariamente, as quais escapam à conjectura 
humana. Não obstante, para não ignorar inteiramente o 
nosso livre-arbítrio, creio que se pode aceitar que a sorte 
decida metade dos nossos atos, mas [o livre-arbítrio] nos 
permite o controle sobre a outra metade.
MAQUIAVEL, N. O Príncipe. Brasília: EdUnB, 1979 (adaptado).
Em O Príncipe, Maquiavel refletiu sobre o exercício do 
poder em seu tempo. No trecho citado, o autor demonstra 
o vínculo entre o seu pensamento político e o humanismo 
renascentista ao
A valorizar a interferência divina nos acontecimentos 
definidores do seu tempo.
B rejeitar a intervenção do acaso nos processos políticos.
C afirmar a confiança na razão autônoma como 
fundamento da ação humana.
D romper com a tradição que valorizava o passado 
como fonte de aprendizagem.
E redefinir a ação política com base na unidade entre 
fé e razão.
*AZUL75SAB11*"
2012,2,QUESTÃO 32,"A interface clima/sociedade pode ser considerada em 
termos de ajustamento à extensão e aos modos como as 
sociedades funcionam em uma relação harmônica com 
seu clima. O homem e suas sociedades são vulneráveis 
às variações climáticas. A vulnerabilidade é a medida 
pela qual uma sociedade é suscetível de sofrer por 
causas climáticas.
AYOADE, J. O. Introdução a climatologia para os trópicos. 
Rio de Janeiro: Bertrand Brasil, 2010 (adaptado).
Considerando o tipo de relação entre ser humano e 
condição climática apresentado no texto, uma sociedade 
torna-se mais vulnerável quando
A concentra suas atividades no setor primário.
B apresenta estoques elevados de alimentos.
C possui um sistema de transportes articulado.
D diversifica a matriz de geração de energia.
E introduz tecnologias à produção agrícola."
2012,2,QUESTÃO 33,"Uma mesma empresa pode ter sua sede 
administrativa onde os impostos são menores, as 
unidades de produção onde os salários são os mais 
baixos, os capitais onde os juros são os mais altos 
e seus executivos vivendo onde a qualidade de vida 
é mais elevada.
SEVCENKO, N. A corrida para o século xxI: no loop da montanha russa. 
São Paulo: Companhia das Letras, 2001 (adaptado).
No texto estão apresentadas estratégias empresariais 
no contexto da globalização. Uma consequência social 
derivada dessas estratégias tem sido
A o crescimento da carga tributária.
B o aumento da mobilidade ocupacional.
C a redução da competitividade entre as empresas.
D o direcionamento das vendas para os mercados 
regionais.
E a ampliação do poder de planejamento dos 
Estados nacionais."
2012,2,QUESTÃO 34,"A moderna “conquista da Amazônia” inverteu o eixo 
geográfico da colonização da região. Desde a época 
colonial até meados do século XIX, as correntes principais 
de população movimentaram-se no sentido Leste-Oeste, 
estabelecendo uma ocupação linear articulada. Nas 
últimas décadas, os fluxos migratórios passaram a se 
verificar no sentido Sul-Norte, conectando o Centro-Sul 
à Amazônia.
OLIC, N. B. Ocupação da Amazônia, uma epopeia inacabada. 
Jornal Mundo, ano 16, n. 4, ago. 2008 (adaptado).
O primeiro eixo geográfico de ocupação das terras 
amazônicas demonstra um padrão relacionado à 
criação de
A núcleos urbanos em áreas litorâneas.
B centros agrícolas modernos no interior.
C vias férreas entre espaços de mineração.
D faixas de povoamento ao longo das estradas.
E povoados interligados próximos a grandes rios."
2012,2,QUESTÃO 35,"A experiência que tenho de lidar com aldeias de 
diversas nações me tem feito ver, que nunca índio fez 
grande confiança de branco e, se isto sucede com os que 
estão já civilizados, como não sucederá o mesmo com 
esses que estão ainda brutos.
NORONHA, M. Carta a J. Caldeira Brant. 2 jan.1751. Apud CHAIM, M. M. 
Aldeamentos indígenas (Goiás: 1749-1811). São Paulo: 
Nobel, Brasília: INL, 1983 (adaptado).
Em 1749, ao separar-se de São Paulo, a capitania de 
Goiás foi governada por D. Marcos de Noronha, que 
atendeu às diretrizes da política indigenista pombalina 
que incentivava a criação de aldeamentos em função
A das constantes rebeliões indígenas contra os brancos 
colonizadores, que ameaçavam a produção de ouro 
nas regiões mineradoras.
B da propagação de doenças originadas do contato 
com os colonizadores, que dizimaram boa parte da 
população indígena.
C do empenho das ordens religiosas em proteger 
o indígena da exploração, o que garantiu a sua 
supremacia na administração colonial.
D da política racista da Coroa Portuguesa, contrária à 
miscigenação, que organizava a sociedade em uma 
hierarquia dominada pelos brancos.
E da necessidade de controle dos brancos sobre a 
população indígena, objetivando sua adaptação às 
exigências do trabalho regular."
2012,2,QUESTÃO 36,"A partir dos anos 70, impõe-se um movimento 
de desconcentração da produção industrial, uma das 
manifestações do desdobramento da divisão territorial 
do trabalho no Brasil. A produção industrial torna-se 
mais complexa, estendendo-se, sobretudo, para novas 
áreas do Sul e para alguns pontos do Centro-Oeste, do 
Nordeste e do Norte.
SANTOS, M.; SILVEIRA, M. L. O Brasil: território e sociedade no início do século XXI. 
Rio de Janeiro: Record, 2002 (fragmento).
Um fator geográfico que contribui para o tipo de alteração 
da configuração territorial descrito no texto é:
A Obsolescência dos portos.
B Estatização de empresas.
C Eliminação de incentivos fiscais.
D Ampliação de políticas protecionistas.
E Desenvolvimento dos meios de comunicação.
*AZUL75SAB12*"
2012,2,QUESTÃO 37,"As plataformas ou crátons correspondem aos 
terrenos mais antigos e arrasados por muitas fases 
de erosão. Apresentam uma grande complexidade 
litológica, prevalecendo as rochas metamórficas muito 
antigas (Pré-Cambriano Médio e Inferior). Também 
ocorrem rochas intrusivas antigas e resíduos de rochas 
sedimentares. São três as áreas de plataforma de 
crátons no Brasil: a das Guianas, a Sul-Amazônica e a 
do São Francisco.
ROSS, J. L. S. Geografia do Brasil. São Paulo: Edusp, 1998.
As regiões cratônicas das Guianas e a Sul-Amazônica 
têm como arcabouço geológico vastas extensões de 
escudos cristalinos, ricos em minérios, que atraíram 
a ação de empresas nacionais e estrangeiras do 
setor de mineração e destacam-se pela sua história 
geológica por
A apresentarem áreas de intrusões graníticas, ricas em 
jazidas minerais (ferro, manganês).
B corresponderem ao principal evento geológico do 
Cenozoico no território brasileiro.
C apresentarem áreas arrasadas pela erosão, que 
originaram a maior planície do país.
D possuírem em sua extensão terrenos cristalinos ricos 
em reservas de petróleo e gás natural.
E serem esculpidas pela ação do intemperismo físico, 
decorrente da variação de temperatura."
2012,2,QUESTÃO 38,"A irrigação da agricultura é responsável pelo 
consumo de mais de 2/3 de toda a água retirada dos rios, 
lagos e lençóis freáticos do mundo. Mesmo no Brasil, 
onde achamos que temos muita água, os agricultores 
que tentam produzir alimentos também enfrentam secas 
periódicas e uma competição crescente por água.
MARAFON, G. J. et al. O desencanto da terra: produção de alimentos, ambiente e sociedade. 
Rio de Janeiro: Garamond, 2011.
No Brasil, as técnicas de irrigação utilizadas na agricultura 
produziram impactos socioambientais como
A redução do custo de produção.
B agravamento da poluição hídrica.
C compactação do material do solo.
D aceleração da fertilização natural.
E redirecionamento dos cursos fluviais."
2012,2,QUESTÃO 39,"TExTO I
Ao se emanciparem da tutela senhorial, muitos 
camponeses foram desligados legalmente da antiga 
terra. Deveriam pagar, para adquirir propriedade ou 
arrendamento. Por não possuírem recursos, engrossaram 
a camada cada vez maior de jornaleiros e trabalhadores 
volantes, outros, mesmo tendo propriedade sobre um 
pequeno lote, suplementavam sua existência com o 
assalariamento esporádico.
MACHADO, P. P. Política e colonização no Império. Porto Alegre: EdUFRGS, 1999 (adaptado).
TExTO II
Com a globalização da economia ampliou-se a 
hegemonia do modelo de desenvolvimento agropecuário, 
com seus padrões tecnológicos, caracterizando o 
agronegócio. Essa nova face da agricultura capitalista 
também mudou a forma de controle e exploração da terra. 
Ampliou-se, assim, a ocupação de áreas agricultáveis e 
as fronteiras agrícolas se estenderam.
SADER, E.; JINKINGS, I. Enciclopédia Contemporânea da América Latina e do Caribe. 
São Paulo: Boitempo, 2006 (adaptado).
Os textos demonstram que, tanto na Europa do século XIX 
quanto no contexto latino-americano do século XXI, as 
alterações tecnológicas vivenciadas no campo interferem 
na vida das populações locais, pois
A induzem os jovens ao estudo nas grandes cidades, 
causando o êxodo rural, uma vez que formados, não 
retornam à sua região de origem.
B impulsionam as populações locais a buscar linhas 
de financiamento estatal com o objetivo de ampliar a 
agricultura familiar, garantindo sua fixação no campo.
C ampliam o protagonismo do Estado, possibilitando 
a grupos econômicos ruralistas produzir e impor 
políticas agrícolas, ampliando o controle que tinham 
dos mercados.
D aumentam a produção e a produtividade de 
determinadas culturas em função da intensificação 
da mecanização, do uso de agrotóxicos e cultivo de 
plantas transgênicas.
E desorganizam o modo tradicional de vida impelindo-
as à busca por melhores condições no espaço 
urbano ou em outros países em situações muitas 
vezes precárias.
*AZUL75SAB13*"
2012,2,QUESTÃO 40,"Em um engenho sois imitadores de Cristo crucificado 
porque padeceis em um modo muito semelhante o que 
o mesmo Senhor padeceu na sua cruz e em toda a 
sua paixão. A sua cruz foi composta de dois madeiros, 
e a vossa em um engenho é de três. Também ali não 
faltaram as canas, porque duas vezes entraram na 
Paixão: uma vez servindo para o cetro de escárnio, 
e outra vez para a esponja em que lhe deram o fel. A 
Paixão de Cristo parte foi de noite sem dormir, parte foi 
de dia sem descansar, e tais são as vossas noites e os 
vossos dias. Cristo despido, e vós despidos; Cristo sem 
comer, e vós famintos; Cristo em tudo maltratado, e vós 
maltratados em tudo. Os ferros, as prisões, os açoites, as 
chagas, os nomes afrontosos, de tudo isto se compõe a 
vossa imitação, que, se for acompanhada de paciência, 
também terá merecimento de martírio.
VIEIRA, A. Sermões. Tomo XI. Porto: Lello & Irmão, 1951 (adaptado).
O trecho do sermão do Padre Antônio Vieira estabelece 
uma relação entre a Paixão de Cristo e
A a atividade dos comerciantes de açúcar nos portos 
brasileiros.
B a função dos mestres de açúcar durante a safra de cana.
C o sofrimento dos jesuítas na conversão dos ameríndios.
D o papel dos senhores na administração dos engenhos.
E o trabalho dos escravos na produção de açúcar."
2012,2,QUESTÃO 41,"Fugindo à luta de classes, a nossa organização 
sindical tem sido um instrumento de harmonia e de 
cooperação entre o capital e o trabalho. Não se limitou 
a um sindicalismo puramente “operário”, que conduziria 
certamente a luta contra o “patrão”, como aconteceu com 
outros povos.
FALCÃO, W. Cartas sindicais. In: Boletim do Ministério do Trabalho, Indústria e Comércio. 
Rio de Janeiro, 10 (85), set. 1941 (adaptado).
Nesse documento oficial, à época do Estado Novo (1937-
1945), é apresentada uma concepção de organização 
sindical que
A elimina os conflitos no ambiente das fábricas.
B limita os direitos associativos do segmento patronal.
C orienta a busca do consenso entre trabalhadores 
e patrões.
D proíbe o registro de estrangeiros nas entidades 
profissionais do país.
E desobriga o Estado quanto aos direitos e deveres da 
classe trabalhadora."
2012,2,QUESTÃO 42,"O uso da água aumenta de acordo com as 
necessidades da população no mundo. Porém, 
diferentemente do que se possa imaginar, o aumento do 
consumo de água superou em duas vezes o crescimento 
populacional durante o século XX.
TEIXEIRA, W. et al. Decifrando a Terra. São Paulo: Cia. Editora Nacional, 2009.
Uma estratégia socioespacial que pode contribuir para 
alterar a lógica de uso da água apresentada no texto é a
A ampliação de sistemas de reutilização hídrica.
B expansão da irrigação por aspersão das lavouras.
C intensificação do controle do desmatamento de 
florestas.
D adoção de técnicas tradicionais de produção.
E criação de incentivos fiscais para o cultivo de 
produtos orgânicos.
*AZUL75SAB14*"
2012,2,QUESTÃO 43,"Minha vida é andar
Por esse país
Pra ver se um dia
Descanso feliz
Guardando as recordações
Das terras onde passei
Andando pelos sertões
E dos amigos que lá deixei
GONZAGA, L.; CORDOVIL. H. A vida de viajante, 1953. Disponível em: www.recife.pe.gov.br. 
Acesso em: 20 fev. 2012 (fragmento).
A letra dessa canção reflete elementos identitários que 
representam a
A valorização das características naturais do Sertão 
nordestino.
B denúncia da precariedade social provocada pela seca.
C experiência de deslocamento vivenciada pelo migrante.
D profunda desigualdade social entre as regiões 
brasileiras.
E discriminação dos nordestinos nos grandes 
centros urbanos."
2012,2,QUESTÃO 44,"Próximo da Igreja dedicada a São Gonçalo nos 
deparamos com uma impressionante multidão que 
dançava ao som de suas violas. Tão logo viram o Vice-
Rei, cercaram-no e o obrigaram a dançar e pular, exercício 
violento e pouco apropriado tanto para sua idade quanto 
posição. Tivemos nós mesmos que entrar na dança, 
por bem ou por mal, e não deixou de ser interessante 
ver numa igreja padres, mulheres, frades, cavalheiros e 
escravos a dançar e pular misturados, e a gritar a plenos 
pulmões “Viva São Gonçalo do Amarante”.
BARBINAIS, Le Gentil. Noveau Voyage autour du monde. Apud: TINHORÃO, J. R. 
As festas no Brasil Colonial. São Paulo: Ed. 34, 2000 (adaptado).
O viajante francês, ao descrever suas impressões sobre 
uma festa ocorrida em Salvador, em 1717, demonstra 
dificuldade em entendê-la, porque, como outras 
manifestações religiosas do período colonial, ela
A seguia os preceitos advindos da hierarquia 
católica romana.
B demarcava a submissão do povo à autoridade 
constituída.
C definia o pertencimento dos padres às camadas 
populares.
D afirmava um sentido comunitário de partilha da 
devoção.
E harmonizava as relações sociais entre escravos 
e senhores."
2012,2,QUESTÃO 45,"Disponível em: http://nutriteengv.blogspot.com.br.  Acesso em: 28 dez. 2011.
Na charge faz-se referência a uma modificação produtiva 
ocorrida na agricultura. Uma contradição presente no 
espaço rural brasileiro derivada dessa modificação 
produtiva está presente em:
A Expansão das terras agricultáveis, com manutenção 
de desigualdades sociais.
B Modernização técnica do território, com redução do 
nível de emprego formal.
C Valorização de atividades de subsistência, com 
redução da produtividade da terra.
D Desenvolvimento de núcleos policultores, com 
ampliação da concentração fundiária.
E Melhora da qualidade dos produtos, com retração na 
exportação de produtos primários.
*AZUL75SAB15*

CIÊNCIAS DA NATUREZA   
E SUAS TECNOLOGIAS"
2012,2,QUESTÃO 46,"Para diminuir o acúmulo de lixo e o desperdício 
de materiais de valor econômico e, assim, reduzir a 
exploração de recursos naturais, adotou-se, em escala 
internacional, a política dos três erres: Redução, 
Reutilização e Reciclagem.
Um exemplo de reciclagem é a utilização de
A garrafas de vidro retornáveis para cerveja ou 
refrigerante.
B latas de alumínio como material para fabricação de 
lingotes.
C sacos plásticos de supermercado como 
acondicionantes de lixo caseiro.
D embalagens plásticas vazias e limpas para 
acondicionar outros alimentos.
E garrafas PET recortadas em tiras para fabricação de 
cerdas de vassouras."
2012,2,QUESTÃO 47,"Um dos problemas ambientais vivenciados pela 
agricultura hoje em dia é a compactação do solo, devida 
ao intenso tráfego de máquinas cada vez mais pesadas, 
reduzindo a produtividade das culturas.
Uma das formas de prevenir o problema de compactação 
do solo é substituir os pneus dos tratores por pneus mais
A largos, reduzindo a pressão sobre o solo.
B estreitos, reduzindo a pressão sobre o solo.
C largos, aumentando a pressão sobre o solo.
D estreitos, aumentando a pressão sobre o solo.
E altos, reduzindo a pressão sobre o solo."
2012,2,QUESTÃO 48,"O milho transgênico é produzido a partir da 
manipulação do milho original, com a transferência, 
para este, de um gene de interesse retirado de outro 
organismo de espécie diferente.
A característica de interesse será manifestada em 
decorrência
A do incremento do DNA a partir da duplicação do gene 
transferido.
B da transcrição do RNA transportador a partir do gene 
transferido.
C da expressão de proteínas sintetizadas a partir do 
DNA não hibridizado.
D da síntese de carboidratos a partir da ativação do 
DNA do milho original.
E da tradução do RNA mensageiro sintetizado a partir 
do DNA recombinante."
2012,2,QUESTÃO 49,"A produção mundial de alimentos poderia se 
reduzir a 40% da atual sem a aplicação de controle 
sobre as pragas agrícolas. Por outro lado, o uso 
frequente dos agrotóxicos pode causar contaminação 
em solos, águas superficiais e subterrâneas, atmosfera 
e alimentos. Os biopesticidas, tais como a piretrina e 
a coronopilina, têm sido uma alternativa na diminuição 
dos prejuízos econômicos, sociais e ambientais 
gerados pelos agrotóxicos.
Piretrina
Coronopilina
Identifique as funções orgânicas presentes 
simultaneamente nas estruturas dos dois biopesticidas 
apresentados:
A Éter e éster.
B Cetona e éster.
C Álcool e cetona.
D Aldeído e cetona.
E Éter e ácido carboxílico.
*AZUL75SAB16*"
2012,2,QUESTÃO 50,"Os carrinhos de brinquedo podem ser de vários tipos. 
Dentre eles, há os movidos a corda, em que uma mola 
em seu interior é comprimida quando a criança puxa o 
carrinho para trás. Ao ser solto, o carrinho entra em 
movimento enquanto a mola volta à sua forma inicial.
O processo de conversão de energia que ocorre no 
carrinho descrito também é verificado em
A um dínamo.
B um freio de automóvel.
C um motor a combustão.
D uma usina hidroelétrica.
E uma atiradeira (estilingue)."
2012,2,QUESTÃO 51,"Pesticidas são contaminantes ambientais 
altamente tóxicos aos seres vivos e, geralmente, 
com grande persistência ambiental. A busca por 
novas formas de eliminação dos pesticidas tem 
aumentado nos últimos anos, uma vez que as 
técnicas atuais são economicamente dispendiosas e 
paliativas. A biorremediação de pesticidas utilizando 
microrganismos tem se mostrado uma técnica muito 
promissora para essa finalidade, por apresentar 
vantagens econômicas e ambientais.
Para ser utilizado nesta técnica promissora, um 
microrganismo deve ser capaz de
A transferir o contaminante do solo para a água.
B absorver o contaminante sem alterá-lo quimicamente.
C apresentar alta taxa de mutação ao longo das gerações.
D estimular o sistema imunológico do homem contra o 
contaminante.
E metabolizar o contaminante, liberando subprodutos 
menos tóxicos ou atóxicos."
2012,2,QUESTÃO 52,"Medidas de saneamento básico são fundamentais 
no processo de promoção de saúde e qualidade de vida 
da população. Muitas vezes, a falta de saneamento está 
relacionada com o aparecimento de várias doenças. 
Nesse contexto, um paciente dá entrada em um pronto 
atendimento relatando que há 30 dias teve contato com 
águas de enchente. Ainda informa que nesta localidade 
não há rede de esgoto e drenagem de águas pluviais e que 
a coleta de lixo é inadequada. Ele apresenta os seguintes 
sintomas: febre, dor de cabeça e dores musculares.
Disponível em: http://portal.saude.gov.br. Acesso em: 27 fev. 2012 (adaptado).
Relacionando os sintomas apresentados com as 
condições sanitárias da localidade, há indicações de que 
o paciente apresenta um caso de
A difteria.
B botulismo.
C tuberculose.
D leptospirose.
E meningite meningocócica."
2012,2,QUESTÃO 53,"O rótulo de um desodorante aerossol informa ao 
consumidor que o produto possui em sua composição 
os gases isobutano, butano e propano, dentre outras 
substâncias. Além dessa informação, o rótulo traz, ainda, 
a inscrição “Não contém CFC”. As reações a seguir, que 
ocorrem na estratosfera, justificam a não utilização de 
CFC (clorofluorcarbono ou Freon) nesse desodorante:
 I) CF2Cℓ2 CF2Cℓ  + Cℓ   
UV
II) Cℓ  + O3 O2 + CℓO    • •
 •  •
A preocupação com as possíveis ameaças à camada 
de ozônio (O3) baseia-se na sua principal função: proteger 
a matéria viva na Terra dos efeitos prejudiciais dos raios 
solares ultravioleta. A absorção da radiação ultravioleta 
pelo ozônio estratosférico é intensa o suficiente para 
eliminar boa parte da fração de ultravioleta que é 
prejudicial à vida.
A finalidade da utilização dos gases isobutano, butano e 
propano neste aerossol é
A substituir o CFC, pois não reagem com o ozônio, 
servindo como gases propelentes em aerossóis.
B servir como propelentes, pois, como são muito 
reativos, capturam o Freon existente livre na 
atmosfera, impedindo a destruição do ozônio.
C reagir com o ar, pois se decompõem espontaneamente 
em dióxido de carbono (CO2) e água (H2O), que não 
atacam o ozônio.
D impedir a destruição do ozônio pelo CFC, pois os 
hidrocarbonetos gasosos reagem com a radiação UV, 
liberando hidrogênio (H2), que reage com o oxigênio 
do ar (O2), formando água (H2O).
E destruir o CFC, pois reagem com a radiação UV, 
liberando carbono (C), que reage com o oxigênio do 
ar (O2), formando dióxido de carbono (CO2), que é 
inofensivo para a camada de ozônio.
*AZUL75SAB17*"
2012,2,QUESTÃO 54,"Em um dia de chuva muito forte, constatou-se 
uma goteira sobre o centro de uma piscina coberta, 
formando um padrão de ondas circulares. Nessa 
situação, observou-se que caíam duas gotas a cada 
segundo. A distância entre duas cristas consecutivas 
era de 25 cm e cada uma delas se aproximava da 
borda da piscina com velocidade de 1,0 m/s. Após 
algum tempo a chuva diminuiu e a goteira passou a 
cair uma vez por segundo.
Com a diminuição da chuva, a distância entre as cristas 
e a velocidade de propagação da onda se tornaram, 
respectivamemente,
A maior que 25 cm e maior que 1,0 m/s.
B maior que 25 cm e igual a 1,0 m/s.
C menor que 25 cm e menor que 1,0 m/s.
D menor que 25 cm e igual a 1,0 m/s.
E igual a 25 cm e igual a 1,0 m/s."
